eventId,eventOrdinal,eventType,timestampMillis,timestamp,durationMillis,lineageStart,lineageIdentifiers/0,componentId,componentType,componentName,entityId,entityType,entitySize,updatedAttributes/absolute.path,updatedAttributes/path,updatedAttributes/filename,updatedAttributes/file.group,updatedAttributes/file.lastModifiedTime,updatedAttributes/file.creationTime,updatedAttributes/file.lastAccessTime,updatedAttributes/file.owner,updatedAttributes/file.size,updatedAttributes/file.permissions,updatedAttributes/uuid,actorHostname,contentURI,previousContentURI,platform,application,details,previousAttributes/absolute.path,previousAttributes/path,previousAttributes/filename,previousAttributes/file.group,previousAttributes/file.lastModifiedTime,previousAttributes/file.creationTime,previousAttributes/file.lastAccessTime,previousAttributes/file.owner,previousAttributes/file.size,previousAttributes/file.permissions,previousAttributes/uuid,previousEntitySize,updatedAttributes/RouteText.Route,parentIds/0,childIds/0,childIds/1,childIds/2,lineageIdentifiers/1,updatedAttributes/RouteText.Group,updatedAttributes/Transfer-Encoding,updatedAttributes/invokehttp.tx.id,updatedAttributes/Server,updatedAttributes/invokehttp.status.code,updatedAttributes/Connection,updatedAttributes/mime.type,updatedAttributes/Date,updatedAttributes/invokehttp.request.url,updatedAttributes/access-control-allow-origin,updatedAttributes/OkHttp-Received-Millis,updatedAttributes/OkHttp-Sent-Millis,updatedAttributes/invokehttp.status.message,updatedAttributes/Content-Type,transitUri,previousAttributes/Transfer-Encoding,previousAttributes/invokehttp.tx.id,previousAttributes/Server,previousAttributes/invokehttp.status.code,previousAttributes/Connection,previousAttributes/mime.type,previousAttributes/Date,previousAttributes/invokehttp.request.url,previousAttributes/access-control-allow-origin,previousAttributes/OkHttp-Received-Millis,previousAttributes/OkHttp-Sent-Millis,previousAttributes/invokehttp.status.message,previousAttributes/Content-Type,updatedAttributes/reporting.task.transaction.id,previousAttributes/reporting.task.transaction.id
022d5af1-f62b-4f5a-a279-4462ceaea5f0,12714,ROUTE,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",e8d11434-956e-4d02-9174-24e154c97424,org.apache.nifi.flowfile.FlowFile,22630,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,e8d11434-956e-4d02-9174-24e154c97424,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12714/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12714/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,e8d11434-956e-4d02-9174-24e154c97424,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362d553-f0f0-4888-a05b-35a8053f2ea1,12715,ROUTE,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",2e6fec00-0616-4a14-8888-4bca90e45e48,org.apache.nifi.flowfile.FlowFile,26020,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,2e6fec00-0616-4a14-8888-4bca90e45e48,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12715/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12715/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,2e6fec00-0616-4a14-8888-4bca90e45e48,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08dfa76-aa95-4f1a-a3a6-fe843d881dae,12716,ROUTE,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",8d303858-2eb9-4015-aaf7-c6b41a372226,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12716/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12716/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,8d303858-2eb9-4015-aaf7-c6b41a372226,48815,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5f9f050-e3a3-47e7-8c8f-e632574c88e4,12717,DROP,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",8d303858-2eb9-4015-aaf7-c6b41a372226,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12717/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12717/content/input,nifi,NiFi Flow,Auto-Terminated by original Relationship,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,8d303858-2eb9-4015-aaf7-c6b41a372226,48815,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec6b588-5367-4efc-887d-675f28e969cf,12718,DROP,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",ef3b6ea2-57e5-4bf9-a343-559ce00e8646,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,ef3b6ea2-57e5-4bf9-a343-559ce00e8646,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12718/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12718/content/input,nifi,NiFi Flow,Auto-Terminated by header line Relationship,,,,,,,,,,,,,header line,,,,,ef3b6ea2-57e5-4bf9-a343-559ce00e8646,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a365de80-9251-47bd-b35f-a6841166668d,12719,RECEIVE,1.47079E+12,2016-08-10T00:07:52.040Z,2293,1.47079E+12,2eef536b-bdab-4963-adc3-95c18dee4c5b,7074ebf4-2368-484a-b729-78b8877f496d,InvokeHTTP,Fetch CSV Data,2eef536b-bdab-4963-adc3-95c18dee4c5b,org.apache.nifi.flowfile.FlowFile,48754,,./,1.31722E+15,,,,,,,,2eef536b-bdab-4963-adc3-95c18dee4c5b,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12719/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12719/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,chunked,6084539c-4e03-4b54-8637-cddea5d8f6f6,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:51 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,,,,,,,,,,,,,,,
005d73ba-a68b-4144-aede-d33a9f6b96d9,12720,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:52.078Z,27,1.47079E+12,2eef536b-bdab-4963-adc3-95c18dee4c5b,277173b9-7da8-46b0-a8a4-fb19542d43b7,ReplaceText,Ensure Header Line,2eef536b-bdab-4963-adc3-95c18dee4c5b,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12720/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12720/content/input,nifi,NiFi Flow,,,./,1.31722E+15,,,,,,,,2eef536b-bdab-4963-adc3-95c18dee4c5b,48754,,,,,,,,,,,,,,,,,,,,,,chunked,6084539c-4e03-4b54-8637-cddea5d8f6f6,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:51 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
c0e3c749-323c-451f-979d-5ec2b6664d64,12721,ATTRIBUTES_MODIFIED,1.47079E+12,2016-08-10T00:07:52.081Z,-1,1.47079E+12,2eef536b-bdab-4963-adc3-95c18dee4c5b,f58c6fe9-c100-4a3c-bded-7bb83ad685a7,UpdateAttribute,Assign Unique Filename,2eef536b-bdab-4963-adc3-95c18dee4c5b,org.apache.nifi.flowfile.FlowFile,48755,,,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12721/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12721/content/input,nifi,NiFi Flow,,,./,1.31722E+15,,,,,,,,2eef536b-bdab-4963-adc3-95c18dee4c5b,48755,,,,,,,,,,,,,,,,,,,,,,chunked,6084539c-4e03-4b54-8637-cddea5d8f6f6,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:51 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
6a9c4f34-1bfb-4d64-bd34-2774cda90540,12722,SEND,1.47079E+12,2016-08-10T00:07:52.093Z,2,1.47079E+12,2eef536b-bdab-4963-adc3-95c18dee4c5b,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,2eef536b-bdab-4963-adc3-95c18dee4c5b,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12722/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12722/content/input,nifi,NiFi Flow,,,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,,,,,,,,2eef536b-bdab-4963-adc3-95c18dee4c5b,48755,,,,,,,,,,,,,,,,,,,,,file:/Users/wsong/Desktop/People%20csv/data/in/csv/2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,chunked,6084539c-4e03-4b54-8637-cddea5d8f6f6,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:51 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
9e7cec77-66ad-4e9e-a4ed-ff9cd097ace1,12723,DROP,1.47079E+12,2016-08-10T00:07:52.093Z,-1,1.47079E+12,2eef536b-bdab-4963-adc3-95c18dee4c5b,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,2eef536b-bdab-4963-adc3-95c18dee4c5b,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12723/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12723/content/input,nifi,NiFi Flow,Auto-Terminated by success Relationship,,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,,,,,,,,2eef536b-bdab-4963-adc3-95c18dee4c5b,48755,,,,,,,,,,,,,,,,,,,,,,chunked,6084539c-4e03-4b54-8637-cddea5d8f6f6,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:51 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
b72ec670-3e70-4541-b209-932c6e78fcba,12724,CREATE,1.47079E+12,2016-08-10T00:07:53.611Z,-1,1.47079E+12,e4c05181-b9f8-41a6-8aa6-211b10734219,c8f8b9a0-c8a1-4f9c-9f0d-9b2b809454d8,ListFile,ListFile,e4c05181-b9f8-41a6-8aa6-211b10734219,org.apache.nifi.flowfile.FlowFile,0,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,e4c05181-b9f8-41a6-8aa6-211b10734219,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12724/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12724/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a093e50a-1477-4a52-bafd-3778e951d0ac,12725,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:53.621Z,0,1.47079E+12,e4c05181-b9f8-41a6-8aa6-211b10734219,e73b710c-59e2-4e78-9586-ade150d14a82,FetchFile,FetchFile,e4c05181-b9f8-41a6-8aa6-211b10734219,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12725/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12725/content/input,nifi,NiFi Flow,Replaced content of FlowFile with contents of file:/Users/wsong/Desktop/People%20csv/data/in/csv/2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,e4c05181-b9f8-41a6-8aa6-211b10734219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb1ea4ba-4484-42c6-8c48-263fab6b5308,12726,FORK,1.47079E+12,2016-08-10T00:07:53.631Z,-1,1.47079E+12,e4c05181-b9f8-41a6-8aa6-211b10734219,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",e4c05181-b9f8-41a6-8aa6-211b10734219,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12726/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12726/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,e4c05181-b9f8-41a6-8aa6-211b10734219,48755,original,e4c05181-b9f8-41a6-8aa6-211b10734219,ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,a0b184e9-fa42-46dd-91bc-fa364b3ee802,5edeac98-5853-4345-97b1-d28ecb052ce3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84441033-b0ab-4365-bb02-3d3d392a6978,12727,ROUTE,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12727/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12727/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,header line,,,,,e4c05181-b9f8-41a6-8aa6-211b10734219,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f5787b-9070-48cd-94b4-61efb874e72e,12728,ROUTE,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,5edeac98-5853-4345-97b1-d28ecb052ce3,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",5edeac98-5853-4345-97b1-d28ecb052ce3,org.apache.nifi.flowfile.FlowFile,24482,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,5edeac98-5853-4345-97b1-d28ecb052ce3,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12728/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12728/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,e4c05181-b9f8-41a6-8aa6-211b10734219,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346f160d-64d3-4ab9-9430-a9157a456278,12729,ROUTE,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,a0b184e9-fa42-46dd-91bc-fa364b3ee802,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",a0b184e9-fa42-46dd-91bc-fa364b3ee802,org.apache.nifi.flowfile.FlowFile,24108,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,a0b184e9-fa42-46dd-91bc-fa364b3ee802,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12729/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12729/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,e4c05181-b9f8-41a6-8aa6-211b10734219,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b022b452-9644-4575-a802-fdc7201cc759,12730,ROUTE,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,e4c05181-b9f8-41a6-8aa6-211b10734219,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",e4c05181-b9f8-41a6-8aa6-211b10734219,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12730/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12730/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,e4c05181-b9f8-41a6-8aa6-211b10734219,48755,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1fa089f-dccf-4232-b16d-08421151210e,12731,DROP,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,e4c05181-b9f8-41a6-8aa6-211b10734219,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",e4c05181-b9f8-41a6-8aa6-211b10734219,org.apache.nifi.flowfile.FlowFile,48755,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12731/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12731/content/input,nifi,NiFi Flow,Auto-Terminated by original Relationship,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,e4c05181-b9f8-41a6-8aa6-211b10734219,48755,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c9c4f6-0ce4-43c3-95e9-f661eef50bbc,12732,DROP,1.47079E+12,2016-08-10T00:07:53.633Z,-1,1.47079E+12,ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,2eef536b-bdab-4963-adc3-95c18dee4c5b.csv,staff,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,2016-08-09T17:07:52-0700,wsong,48755,rw-r--r--,ed8b2f1e-1e84-4d6f-9d87-a1b9d9841af9,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12732/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12732/content/input,nifi,NiFi Flow,Auto-Terminated by header line Relationship,,,,,,,,,,,,,header line,,,,,e4c05181-b9f8-41a6-8aa6-211b10734219,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe958a9-6b33-4f14-aea9-89846d3f2ffa,12733,RECEIVE,1.47079E+12,2016-08-10T00:07:54.889Z,1848,1.47079E+12,db6f2257-8d78-4162-85a5-6ddb9444d2a3,7074ebf4-2368-484a-b729-78b8877f496d,InvokeHTTP,Fetch CSV Data,db6f2257-8d78-4162-85a5-6ddb9444d2a3,org.apache.nifi.flowfile.FlowFile,48868,,./,1.31722E+15,,,,,,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12733/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12733/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,chunked,8c016022-3d1a-44fe-a2f8-4cf9d5cedb78,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:54 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,,,,,,,,,,,,,,,
df33025d-c650-473b-849a-5fadbe2f1fb3,12734,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:54.898Z,0,1.47079E+12,db6f2257-8d78-4162-85a5-6ddb9444d2a3,277173b9-7da8-46b0-a8a4-fb19542d43b7,ReplaceText,Ensure Header Line,db6f2257-8d78-4162-85a5-6ddb9444d2a3,org.apache.nifi.flowfile.FlowFile,48869,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12734/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12734/content/input,nifi,NiFi Flow,,,./,1.31722E+15,,,,,,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3,48868,,,,,,,,,,,,,,,,,,,,,,chunked,8c016022-3d1a-44fe-a2f8-4cf9d5cedb78,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:54 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
f2554c3a-6d47-4a43-b731-a4a6f5b5db95,12735,ATTRIBUTES_MODIFIED,1.47079E+12,2016-08-10T00:07:54.908Z,-1,1.47079E+12,db6f2257-8d78-4162-85a5-6ddb9444d2a3,f58c6fe9-c100-4a3c-bded-7bb83ad685a7,UpdateAttribute,Assign Unique Filename,db6f2257-8d78-4162-85a5-6ddb9444d2a3,org.apache.nifi.flowfile.FlowFile,48869,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3.csv,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12735/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12735/content/input,nifi,NiFi Flow,,,./,1.31722E+15,,,,,,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3,48869,,,,,,,,,,,,,,,,,,,,,,chunked,8c016022-3d1a-44fe-a2f8-4cf9d5cedb78,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:54 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
8cd4afa5-30c8-46a8-be43-8f43ae9d133e,12736,SEND,1.47079E+12,2016-08-10T00:07:54.921Z,2,1.47079E+12,db6f2257-8d78-4162-85a5-6ddb9444d2a3,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,db6f2257-8d78-4162-85a5-6ddb9444d2a3,org.apache.nifi.flowfile.FlowFile,48869,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12736/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12736/content/input,nifi,NiFi Flow,,,./,db6f2257-8d78-4162-85a5-6ddb9444d2a3.csv,,,,,,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3,48869,,,,,,,,,,,,,,,,,,,,,file:/Users/wsong/Desktop/People%20csv/data/in/csv/db6f2257-8d78-4162-85a5-6ddb9444d2a3.csv,chunked,8c016022-3d1a-44fe-a2f8-4cf9d5cedb78,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:54 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
56a3be36-535e-4550-bc66-2790ea4385e6,12737,DROP,1.47079E+12,2016-08-10T00:07:54.921Z,-1,1.47079E+12,db6f2257-8d78-4162-85a5-6ddb9444d2a3,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,db6f2257-8d78-4162-85a5-6ddb9444d2a3,org.apache.nifi.flowfile.FlowFile,48869,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12737/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12737/content/input,nifi,NiFi Flow,Auto-Terminated by success Relationship,,./,db6f2257-8d78-4162-85a5-6ddb9444d2a3.csv,,,,,,,,db6f2257-8d78-4162-85a5-6ddb9444d2a3,48869,,,,,,,,,,,,,,,,,,,,,,chunked,8c016022-3d1a-44fe-a2f8-4cf9d5cedb78,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:54 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
