eventId,eventOrdinal,eventType,timestampMillis,timestamp,durationMillis,lineageStart,lineageIdentifiers/0,details,componentId,componentType,componentName,entityId,entityType,entitySize,previousEntitySize,previousAttributes/path,previousAttributes/filename,previousAttributes/uuid,actorHostname,contentURI,previousContentURI,platform,application,updatedAttributes/path,updatedAttributes/filename,updatedAttributes/uuid,updatedAttributes/anomaly
96ac8b7b-5bc8-4e89-86c6-c92b564b632e,41082,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.859Z,-1,1.46888E+12,4d71fdd4-0c9d-4e93-a577-fca95bc34c8c,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,4d71fdd4-0c9d-4e93-a577-fca95bc34c8c,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,4d71fdd4-0c9d-4e93-a577-fca95bc34c8c,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41082/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41082/content/input,nifi,NiFi Flow,,,,n
3c8d3b25-166a-4170-81fa-067f7e067a76,41083,DROP,1.46888E+12,2016-07-18T23:18:52.859Z,-1,1.46888E+12,0406a520-ffdf-4c9d-9405-273b725a73d9,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,0406a520-ffdf-4c9d-9405-273b725a73d9,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,0406a520-ffdf-4c9d-9405-273b725a73d9,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41083/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41083/content/input,nifi,NiFi Flow,,,,
5a4f0ddb-4c41-46e3-a7d9-685551f90cd4,41084,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.859Z,-1,1.46888E+12,76f2822b-4189-44c0-86a1-f99ddbd69a02,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,76f2822b-4189-44c0-86a1-f99ddbd69a02,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,76f2822b-4189-44c0-86a1-f99ddbd69a02,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41084/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41084/content/input,nifi,NiFi Flow,,,,n
57b1afeb-dc05-4f08-be23-896298f22ed2,41085,DROP,1.46888E+12,2016-07-18T23:18:52.859Z,-1,1.46888E+12,fadd810c-8a5c-4458-87e9-7a02ceba02b6,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,fadd810c-8a5c-4458-87e9-7a02ceba02b6,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,fadd810c-8a5c-4458-87e9-7a02ceba02b6,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41085/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41085/content/input,nifi,NiFi Flow,,,,
52aece42-6a8f-4435-9af2-227135da5835,41086,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,1b494b12-c204-4ad4-8588-96895dcc3acd,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,1b494b12-c204-4ad4-8588-96895dcc3acd,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,1b494b12-c204-4ad4-8588-96895dcc3acd,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41086/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41086/content/input,nifi,NiFi Flow,,,,n
ba0e3674-4845-4bf2-bebd-9cc032714941,41087,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,36a6373b-53ea-4fbc-bb9d-07aec859f32e,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,36a6373b-53ea-4fbc-bb9d-07aec859f32e,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,36a6373b-53ea-4fbc-bb9d-07aec859f32e,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41087/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41087/content/input,nifi,NiFi Flow,,,,
e490f564-4ed9-4ad9-b5d0-8d1acf61d320,41088,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,8b5a042e-796f-45a9-bf5c-04672e44e1b8,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,8b5a042e-796f-45a9-bf5c-04672e44e1b8,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,8b5a042e-796f-45a9-bf5c-04672e44e1b8,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41088/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41088/content/input,nifi,NiFi Flow,,,,n
4e256bbd-7958-403f-9773-6342bb4e1e76,41089,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,5ea78b5d-ae5b-4fd8-b026-445a01fc787a,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,5ea78b5d-ae5b-4fd8-b026-445a01fc787a,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,5ea78b5d-ae5b-4fd8-b026-445a01fc787a,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41089/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41089/content/input,nifi,NiFi Flow,,,,
21c7238f-909b-4333-8fff-f2230052803b,41090,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,78984dc4-7071-4a18-bcdd-457ad25103f9,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,78984dc4-7071-4a18-bcdd-457ad25103f9,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,78984dc4-7071-4a18-bcdd-457ad25103f9,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41090/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41090/content/input,nifi,NiFi Flow,,,,n
2e2a0b3b-9eb4-4c43-bb13-928b4a19a4a9,41091,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,cd418b16-4142-4023-b3da-1495922e9065,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,cd418b16-4142-4023-b3da-1495922e9065,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,cd418b16-4142-4023-b3da-1495922e9065,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41091/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41091/content/input,nifi,NiFi Flow,,,,
f7b91f96-49da-4bfe-be19-44146a946775,41092,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,241488c8-7ce7-421f-8a85-932839190a10,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,241488c8-7ce7-421f-8a85-932839190a10,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,241488c8-7ce7-421f-8a85-932839190a10,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41092/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41092/content/input,nifi,NiFi Flow,,,,n
d7527f13-9dd9-432f-90f8-c08ca588b544,41093,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,52cdedce-9d18-4659-9160-074261f0a3f0,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,52cdedce-9d18-4659-9160-074261f0a3f0,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,52cdedce-9d18-4659-9160-074261f0a3f0,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41093/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41093/content/input,nifi,NiFi Flow,,,,
52cc296f-79db-4b6f-b49b-a97ff05f8af6,41094,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,768bc05c-8b4a-4809-a61b-bbc89e231047,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,768bc05c-8b4a-4809-a61b-bbc89e231047,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,768bc05c-8b4a-4809-a61b-bbc89e231047,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41094/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41094/content/input,nifi,NiFi Flow,,,,n
edad099c-bc43-4692-94c2-dab19429114c,41095,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,04fab997-b9d4-491c-97b8-7f9697b7e30b,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,04fab997-b9d4-491c-97b8-7f9697b7e30b,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,04fab997-b9d4-491c-97b8-7f9697b7e30b,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41095/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41095/content/input,nifi,NiFi Flow,,,,
719c32a0-7c4c-403f-b44c-afc4369a0666,41096,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,aa15bbf3-245a-4e3f-b4dc-a821f8ee0c6b,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,aa15bbf3-245a-4e3f-b4dc-a821f8ee0c6b,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,aa15bbf3-245a-4e3f-b4dc-a821f8ee0c6b,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41096/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41096/content/input,nifi,NiFi Flow,,,,n
f2365f3e-9cac-4a45-918d-996e57dc48db,41097,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,88472100-48f1-4ff1-b410-5a4a4f43c730,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,88472100-48f1-4ff1-b410-5a4a4f43c730,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,88472100-48f1-4ff1-b410-5a4a4f43c730,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41097/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41097/content/input,nifi,NiFi Flow,,,,
f934becf-46dc-4695-8abf-ea63aa832d71,41098,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,6396aa3b-47db-4928-b29d-18bcf5b9a584,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,6396aa3b-47db-4928-b29d-18bcf5b9a584,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,6396aa3b-47db-4928-b29d-18bcf5b9a584,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41098/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41098/content/input,nifi,NiFi Flow,,,,n
ad56e4c6-5850-47cf-b87e-e00cfb9b6023,41099,DROP,1.46888E+12,2016-07-18T23:18:52.860Z,-1,1.46888E+12,162843ef-d2d7-4faf-9f45-8d73d44f97ba,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,162843ef-d2d7-4faf-9f45-8d73d44f97ba,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,162843ef-d2d7-4faf-9f45-8d73d44f97ba,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41099/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41099/content/input,nifi,NiFi Flow,,,,
eee6b51b-29ee-4a71-9914-f3c0d7056f59,41100,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,c13a380e-450c-4c49-99d3-9a3250c47689,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,c13a380e-450c-4c49-99d3-9a3250c47689,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,c13a380e-450c-4c49-99d3-9a3250c47689,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41100/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41100/content/input,nifi,NiFi Flow,,,,n
a0c15a10-7a24-422d-be72-420497fc78e4,41101,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,18fbaae8-10cb-45b8-af0f-7b7c5e18e51a,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,18fbaae8-10cb-45b8-af0f-7b7c5e18e51a,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,18fbaae8-10cb-45b8-af0f-7b7c5e18e51a,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41101/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41101/content/input,nifi,NiFi Flow,,,,
ff56362e-f39d-4f95-88d4-712d5b3d0560,41102,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,9de20492-96d4-49dc-ac04-1fca7abb43a3,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,9de20492-96d4-49dc-ac04-1fca7abb43a3,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,9de20492-96d4-49dc-ac04-1fca7abb43a3,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41102/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41102/content/input,nifi,NiFi Flow,,,,n
cb5fc9b9-4a49-4949-8ea1-ffb03673aa22,41103,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,236312e1-5e71-4447-ab83-dc5dfa715ae5,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,236312e1-5e71-4447-ab83-dc5dfa715ae5,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,236312e1-5e71-4447-ab83-dc5dfa715ae5,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41103/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41103/content/input,nifi,NiFi Flow,,,,
3304ba3c-2df3-4855-ac48-88030f0b5478,41104,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,4c25f9a1-8297-4fee-8c9c-9260bd3ad7b4,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,4c25f9a1-8297-4fee-8c9c-9260bd3ad7b4,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,4c25f9a1-8297-4fee-8c9c-9260bd3ad7b4,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41104/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41104/content/input,nifi,NiFi Flow,,,,n
b0060589-2642-49dc-b993-7a82c9111664,41105,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,84a44412-e9d6-4a3c-8d33-b4638f2d0313,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,84a44412-e9d6-4a3c-8d33-b4638f2d0313,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,84a44412-e9d6-4a3c-8d33-b4638f2d0313,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41105/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41105/content/input,nifi,NiFi Flow,,,,
19cbc01e-e7be-4dff-aac8-3b741b10064c,41106,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,bcfb97ff-d4a0-410b-8237-0e36bb9c1220,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,bcfb97ff-d4a0-410b-8237-0e36bb9c1220,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,bcfb97ff-d4a0-410b-8237-0e36bb9c1220,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41106/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41106/content/input,nifi,NiFi Flow,,,,n
681afed7-34ed-4f74-a7a5-d10ca43445fc,41107,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,52124d53-4ec0-4ab7-a075-eb0591d9fe5d,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,52124d53-4ec0-4ab7-a075-eb0591d9fe5d,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,52124d53-4ec0-4ab7-a075-eb0591d9fe5d,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41107/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41107/content/input,nifi,NiFi Flow,,,,
1e9720a7-ea1c-452d-a4fe-c17c98a3a475,41108,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,dbe22f65-f696-4732-a0df-83c72b54e5ed,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,dbe22f65-f696-4732-a0df-83c72b54e5ed,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,dbe22f65-f696-4732-a0df-83c72b54e5ed,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41108/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41108/content/input,nifi,NiFi Flow,,,,n
c27a01c0-6953-462d-9b84-141c29aba1f2,41109,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,c9bd1aa2-3f21-4925-a0e3-5de555ffb782,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,c9bd1aa2-3f21-4925-a0e3-5de555ffb782,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,c9bd1aa2-3f21-4925-a0e3-5de555ffb782,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41109/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41109/content/input,nifi,NiFi Flow,,,,
0a3f2bd4-dd88-483b-bf2b-39039f1bd583,41110,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,fca24ada-aef4-420d-9a91-5148ba5f25a6,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,fca24ada-aef4-420d-9a91-5148ba5f25a6,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,fca24ada-aef4-420d-9a91-5148ba5f25a6,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41110/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41110/content/input,nifi,NiFi Flow,,,,n
16c2978f-ff6e-482e-9e4d-6d43209d49d5,41111,CREATE,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,e7ae6af3-f82d-4c84-a786-8f68d17dd439,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,e7ae6af3-f82d-4c84-a786-8f68d17dd439,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41111/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41111/content/input,nifi,NiFi Flow,./,8.69299E+14,e7ae6af3-f82d-4c84-a786-8f68d17dd439,
06c09f26-1c9d-45f2-8c69-5b89f2108b21,41112,DROP,1.46888E+12,2016-07-18T23:18:52.861Z,-1,1.46888E+12,663853a6-cb95-4c50-96f0-ebde78a4c686,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,663853a6-cb95-4c50-96f0-ebde78a4c686,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,663853a6-cb95-4c50-96f0-ebde78a4c686,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41112/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41112/content/input,nifi,NiFi Flow,,,,
7b834df3-28d8-476e-80b9-d6df373c0f2c,41113,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,427f765e-c3ad-4715-b07a-c092757bf275,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,427f765e-c3ad-4715-b07a-c092757bf275,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,427f765e-c3ad-4715-b07a-c092757bf275,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41113/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41113/content/input,nifi,NiFi Flow,,,,n
77c99a16-048b-49d7-af55-4e15d6a1742c,41114,DROP,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,9ad4b197-a99b-4beb-adc3-0dba9c939719,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,9ad4b197-a99b-4beb-adc3-0dba9c939719,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,9ad4b197-a99b-4beb-adc3-0dba9c939719,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41114/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41114/content/input,nifi,NiFi Flow,,,,
614de7bd-1f1e-49a9-9238-909166ccd4fc,41115,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,ee9c6927-3a3f-49b5-906d-56acbbea5910,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,ee9c6927-3a3f-49b5-906d-56acbbea5910,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,ee9c6927-3a3f-49b5-906d-56acbbea5910,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41115/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41115/content/input,nifi,NiFi Flow,,,,n
de40bff4-a511-4061-9965-9bcf736af84c,41116,CREATE,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,581154b9-f61f-456c-8c8a-562c5638e60e,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,581154b9-f61f-456c-8c8a-562c5638e60e,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41116/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41116/content/input,nifi,NiFi Flow,./,8.69299E+14,581154b9-f61f-456c-8c8a-562c5638e60e,
ce76a85d-4fae-4dc1-b46c-fdbfc2fc3b78,41117,DROP,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,b6d1bb5c-cf30-45f1-b774-8990f1461933,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,b6d1bb5c-cf30-45f1-b774-8990f1461933,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,b6d1bb5c-cf30-45f1-b774-8990f1461933,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41117/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41117/content/input,nifi,NiFi Flow,,,,
538d06cc-dd57-4c87-b857-bb4e0ac187cb,41118,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,6f9224f0-f524-42e3-b6a8-296df957317e,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,6f9224f0-f524-42e3-b6a8-296df957317e,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,6f9224f0-f524-42e3-b6a8-296df957317e,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41118/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41118/content/input,nifi,NiFi Flow,,,,n
8f5c33e0-8261-4cab-8b55-8076a436270b,41119,CREATE,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,33bd49cd-d8e2-4bc8-ad80-2bee28a1b18d,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,33bd49cd-d8e2-4bc8-ad80-2bee28a1b18d,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41119/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41119/content/input,nifi,NiFi Flow,./,8.69299E+14,33bd49cd-d8e2-4bc8-ad80-2bee28a1b18d,
e8113875-813c-4713-932d-580538ed0b2e,41120,DROP,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,f346f084-4cf0-48f1-86d3-323094e43825,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,f346f084-4cf0-48f1-86d3-323094e43825,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,f346f084-4cf0-48f1-86d3-323094e43825,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41120/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41120/content/input,nifi,NiFi Flow,,,,
d984b400-05a8-4f93-bf2d-0ca075fa5e6e,41121,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.862Z,-1,1.46888E+12,41991e9a-e204-4417-a5a8-88359360190e,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,41991e9a-e204-4417-a5a8-88359360190e,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,41991e9a-e204-4417-a5a8-88359360190e,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41121/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/41121/content/input,nifi,NiFi Flow,,,,n
